region,duration,entry_year,entry_month,entry_hour
Midwest,47.0,2023,9,13
Midwest,,2024,3,22
Midwest,13.0,2020,4,7
Midwest,22.0,2021,4,5
Midwest,,2022,11,14
Midwest,,2020,12,15
Midwest,13.0,2020,6,10
Midwest,,2024,1,23
Midwest,22.0,2021,9,0
Midwest,31.0,2022,1,19
Midwest,31.0,2022,7,12
Midwest,22.0,2021,7,1
Midwest,47.0,2023,7,8
Midwest,,2021,10,8
Midwest,,2022,4,11
Midwest,22.0,2021,10,11
Midwest,32.0,2022,10,2
Midwest,22.0,2021,11,20
Midwest,33.0,2022,5,9
Midwest,22.0,2021,11,21
Midwest,,2024,10,23
Midwest,,2024,2,1
Midwest,,2020,9,9
Midwest,13.0,2020,6,0
Midwest,50.0,2023,9,3
Midwest,,2022,1,4
Midwest,,2024,2,5
Midwest,,2024,4,18
Midwest,,2022,10,2
Midwest,33.0,2022,12,12
Midwest,33.0,2022,7,22
Midwest,22.0,2021,12,18
Midwest,50.0,2023,12,14
Midwest,,2022,2,23
Midwest,33.0,2022,1,15
Intermountain,,2024,1,7
Intermountain,13.0,2020,6,12
Intermountain,13.0,2020,7,19
Intermountain,33.0,2022,10,15
Intermountain,,2024,3,11
Intermountain,50.0,2023,4,0
Intermountain,33.0,2022,6,6
Intermountain,12.0,2020,11,5
Intermountain,12.0,2020,12,10
Intermountain,12.0,2020,5,0
Intermountain,50.0,2023,12,5
Intermountain,,2021,12,9
Intermountain,50.0,2023,3,19
Intermountain,33.0,2022,1,23
Intermountain,22.0,2021,1,15
Intermountain,33.0,2022,11,16
Intermountain,,2020,4,2
Intermountain,,2024,6,14
Intermountain,,2020,1,8
Intermountain,12.0,2020,10,8
Intermountain,21.0,2021,5,6
Intermountain,,2024,8,15
Intermountain,12.0,2020,7,21
Intermountain,12.0,2020,7,16
Intermountain,49.0,2023,8,6
Intermountain,33.0,2022,11,5
Intermountain,21.0,2021,12,22
Intermountain,,2024,9,20
Intermountain,12.0,2020,5,23
Intermountain,,2024,6,21
Intermountain,33.0,2022,8,22
Intermountain,,2023,2,1
Intermountain,48.0,2023,5,22
Intermountain,,2024,1,12
Intermountain,48.0,2023,8,22
Intermountain,48.0,2023,2,23
Intermountain,48.0,2023,6,8
Intermountain,33.0,2022,3,20
Intermountain,49.0,2023,2,17
Intermountain,13.0,2020,1,19
Intermountain,33.0,2022,3,4
Intermountain,20.0,2021,1,15
Intermountain,20.0,2021,9,11
Intermountain,33.0,2022,1,14
Intermountain,,2024,1,22
Intermountain,20.0,2021,10,22
Intermountain,20.0,2021,8,18
Intermountain,13.0,2020,6,11
Intermountain,33.0,2022,10,6
Intermountain,45.0,2023,8,22
Intermountain,45.0,2023,8,2
Intermountain,,2021,9,8
Intermountain,,2020,11,14
Intermountain,60.0,2024,6,0
Intermountain,13.0,2020,12,4
Intermountain,13.0,2020,1,6
Intermountain,33.0,2022,10,5
Intermountain,20.0,2021,10,1
Intermountain,,2020,4,20
Intermountain,33.0,2022,10,15
Intermountain,20.0,2021,2,17
Intermountain,,2024,4,8
Intermountain,14.0,2020,11,5
Intermountain,20.0,2021,8,17
Intermountain,33.0,2022,1,8
Intermountain,14.0,2020,1,16
Intermountain,20.0,2021,7,13
Intermountain,,2024,3,18
Intermountain,20.0,2021,9,23
Intermountain,14.0,2020,7,16
Intermountain,44.0,2023,7,10
Intermountain,14.0,2020,6,14
Intermountain,33.0,2022,2,6
Intermountain,20.0,2021,6,11
Intermountain,20.0,2021,10,12
Intermountain,33.0,2022,8,11
Intermountain,14.0,2020,9,12
Intermountain,,2024,8,7
Intermountain,20.0,2021,8,10
Intermountain,20.0,2021,11,15
Intermountain,14.0,2020,4,20
Intermountain,14.0,2020,7,13
Intermountain,20.0,2021,8,10
Intermountain,14.0,2020,12,2
Intermountain,33.0,2022,8,2
Intermountain,33.0,2022,9,6
Intermountain,46.0,2023,4,5
Midwest,14.0,2020,12,3
Midwest,,2024,6,3
Midwest,20.0,2021,1,6
Midwest,20.0,2021,3,11
Midwest,14.0,2020,1,4
Midwest,33.0,2022,7,14
Midwest,21.0,2021,9,23
Midwest,,2021,10,4
Midwest,33.0,2022,11,1
Midwest,61.0,2024,7,19
Midwest,33.0,2022,3,8
Midwest,21.0,2021,9,3
Midwest,,2023,10,19
Midwest,,2020,4,8
Midwest,21.0,2021,4,17
Midwest,45.0,2023,4,23
Midwest,14.0,2020,12,0
Midwest,21.0,2021,6,16
Midwest,,2022,11,7
Midwest,,2024,10,12
Midwest,58.0,2024,4,18
Midwest,21.0,2021,2,1
Midwest,59.0,2024,5,6
Midwest,46.0,2023,10,0
Midwest,34.0,2022,7,9
Midwest,,2020,8,2
Midwest,34.0,2022,4,6
Midwest,59.0,2024,7,4
Midwest,,2021,1,5
Midwest,,2024,8,2
Midwest,10.0,2020,5,6
Midwest,21.0,2021,3,15
Midwest,45.0,2023,8,14
Midwest,34.0,2022,11,16
Midwest,34.0,2022,4,9
Midwest,,2024,7,13
Midwest,33.0,2022,10,22
Midwest,,2024,3,17
Midwest,,2023,8,14
Midwest,10.0,2020,6,18
Midwest,,2024,2,0
Midwest,46.0,2023,5,6
Midwest,,2024,4,1
Midwest,59.0,2024,7,5
Midwest,21.0,2021,11,0
Midwest,21.0,2021,5,20
Midwest,59.0,2024,4,18
Midwest,44.0,2023,6,5
Midwest,33.0,2022,11,17
Midwest,33.0,2022,11,12
Midwest,,2021,4,10
Midwest,33.0,2022,9,18
Midwest,45.0,2023,5,2
Midwest,,2022,5,23
Midwest,33.0,2022,2,10
Midwest,,2022,8,5
Midwest,,2024,8,5
Midwest,,2020,5,20
Midwest,20.0,2021,2,1
Midwest,33.0,2022,8,20
Midwest,20.0,2021,1,17
Midwest,58.0,2023,11,12
Midwest,58.0,2023,1,3
Midwest,,2023,3,11
Midwest,10.0,2020,1,3
Midwest,,2024,2,10
Midwest,10.0,2020,5,15
Midwest,57.0,2023,11,21
Midwest,20.0,2021,8,20
Midwest,57.0,2023,9,14
Midwest,10.0,2020,8,0
Midwest,,2024,6,9
Midwest,21.0,2021,4,5
Midwest,,2020,7,20
Midwest,21.0,2021,10,22
Midwest,10.0,2020,1,15
Midwest,,2024,8,19
Midwest,,2024,4,3
Midwest,33.0,2022,10,14
Midwest,57.0,2023,1,9
Midwest,,2024,6,18
Midwest,,2024,7,22
Midwest,57.0,2023,8,8
Midwest,21.0,2021,4,13
Midwest,33.0,2022,12,7
Midwest,21.0,2021,7,11
Midwest,57.0,2023,9,14
Midwest,33.0,2022,2,17
Midwest,,2023,11,11
Midwest,,2020,7,8
Midwest,58.0,2023,9,8
Alaska,,2024,5,16
Alaska,59.0,2024,9,15
Alaska,21.0,2021,12,10
Alaska,33.0,2022,10,5
Alaska,,2024,8,9
Alaska,22.0,2021,10,22
Alaska,,2021,10,14
Alaska,55.0,2023,9,14
Alaska,55.0,2023,8,6
Alaska,9.0,2020,11,10
Alaska,55.0,2023,4,8
Alaska,33.0,2022,8,16
Alaska,56.0,2023,1,14
Alaska,59.0,2024,9,5
Alaska,,2021,6,18
Alaska,9.0,2020,6,4
Alaska,,2021,2,18
Alaska,33.0,2022,9,14
Alaska,,2023,2,10
Alaska,9.0,2020,5,11
Alaska,9.0,2020,11,2
Alaska,,2024,4,9
Alaska,33.0,2022,7,19
Alaska,9.0,2020,10,17
Alaska,10.0,2020,4,7
Alaska,24.0,2021,6,1
Alaska,24.0,2021,6,9
Alaska,10.0,2020,12,22
Alaska,33.0,2022,1,3
Alaska,56.0,2023,1,4
Alaska,33.0,2022,4,8
Alaska,56.0,2023,12,23
Alaska,10.0,2020,9,3
Alaska,,2022,3,4
Alaska,9.0,2020,11,21
Alaska,57.0,2023,12,21
Alaska,57.0,2023,6,13
Alaska,,2024,10,14
Alaska,,2024,8,17
Alaska,57.0,2023,1,9
Alaska,33.0,2022,3,6
Alaska,,2023,8,1
Alaska,,2024,5,8
Alaska,55.0,2023,4,5
Alaska,,2024,8,9
Alaska,55.0,2023,9,13
Alaska,55.0,2023,2,4
Alaska,33.0,2022,6,16
Alaska,,2024,6,16
Alaska,33.0,2022,3,22
Alaska,,2020,12,16
Alaska,,2024,5,23
Alaska,,2024,7,14
Alaska,9.0,2020,6,4
Alaska,56.0,2023,5,17
Alaska,33.0,2022,3,13
Alaska,,2020,12,17
Alaska,,2023,9,21
Alaska,56.0,2023,9,20
Alaska,,2024,1,2
Alaska,56.0,2023,9,4
Alaska,24.0,2021,1,23
Alaska,,2024,6,14
Alaska,59.0,2024,3,11
Alaska,23.0,2021,2,4
Alaska,,2021,10,18
Alaska,56.0,2023,3,4
Alaska,23.0,2021,10,9
Alaska,60.0,2024,2,4
Intermountain,23.0,2021,6,1
Intermountain,58.0,2023,4,19
Intermountain,,2023,7,15
Intermountain,12.0,2020,7,19
Intermountain,12.0,2020,12,3
Intermountain,,2024,3,20
Intermountain,33.0,2022,11,2
Intermountain,58.0,2023,11,18
Intermountain,,2021,11,10
Intermountain,32.0,2022,12,6
Intermountain,,2024,1,16
Intermountain,,2021,5,8
Intermountain,57.0,2023,12,7
Intermountain,,2023,8,2
Intermountain,,2020,4,14
Intermountain,24.0,2021,12,22
Intermountain,,2024,4,6
Intermountain,12.0,2020,7,6
Intermountain,32.0,2022,1,17
Intermountain,,2024,7,8
Intermountain,32.0,2022,10,4
Intermountain,12.0,2020,9,10
Intermountain,57.0,2023,11,14
Intermountain,24.0,2021,10,14
Intermountain,57.0,2023,6,1
Intermountain,57.0,2023,4,8
Intermountain,24.0,2021,1,17
Intermountain,57.0,2023,4,19
Intermountain,24.0,2021,4,19
Intermountain,12.0,2020,5,13
Intermountain,12.0,2020,1,20
Intermountain,57.0,2023,8,23
Intermountain,25.0,2021,12,16
Intermountain,12.0,2020,12,13
Intermountain,25.0,2021,1,6
Intermountain,58.0,2023,2,3
Intermountain,58.0,2023,9,1
Intermountain,,2021,11,13
Intermountain,,2020,4,15
Intermountain,,2021,6,10
Intermountain,55.0,2023,6,5
Intermountain,,2024,5,3
Intermountain,,2020,10,17
Intermountain,52.0,2023,8,3
Intermountain,12.0,2020,8,18
Intermountain,12.0,2020,8,8
Intermountain,12.0,2020,10,17
Intermountain,52.0,2023,8,22
Intermountain,,2024,4,13
Intermountain,12.0,2020,4,21
Intermountain,12.0,2020,7,4
Intermountain,60.0,2024,8,11
Intermountain,25.0,2021,12,6
Intermountain,25.0,2021,8,3
Intermountain,11.0,2020,2,16
Intermountain,,2024,9,5
Intermountain,,2024,1,7
Intermountain,,2020,6,4
Intermountain,25.0,2021,11,1
Intermountain,25.0,2021,5,2
Intermountain,25.0,2021,3,12
Intermountain,25.0,2021,1,3
Intermountain,25.0,2021,3,13
Intermountain,24.0,2021,10,9
Intermountain,52.0,2023,1,10
Intermountain,11.0,2020,4,17
Intermountain,24.0,2021,3,3
Intermountain,32.0,2022,6,8
Intermountain,,2024,4,1
Intermountain,52.0,2023,12,10
Intermountain,32.0,2022,10,14
Intermountain,52.0,2023,3,20
Intermountain,,2024,3,2
Intermountain,24.0,2021,3,14
Intermountain,24.0,2021,6,22
Intermountain,32.0,2022,7,9
Intermountain,32.0,2022,7,15
Intermountain,,2024,5,0
Intermountain,,2021,10,1
Intermountain,,2024,9,7
Intermountain,11.0,2020,5,11
Intermountain,32.0,2022,9,9
Intermountain,,2024,7,20
Intermountain,,2024,5,20
Intermountain,,2024,10,23
Intermountain,11.0,2020,9,1
Intermountain,,2020,9,4
Intermountain,11.0,2020,5,2
Intermountain,24.0,2021,4,16
Intermountain,24.0,2021,7,11
Intermountain,52.0,2023,7,0
Intermountain,11.0,2020,9,21
Intermountain,52.0,2023,8,20
Intermountain,32.0,2022,11,23
Pacific West,52.0,2023,12,0
Pacific West,,2024,8,17
Pacific West,11.0,2020,8,16
Pacific West,,2024,5,2
Pacific West,52.0,2023,3,13
Pacific West,32.0,2022,9,20
Pacific West,24.0,2021,6,11
Pacific West,,2023,7,22
Pacific West,11.0,2020,7,16
Pacific West,,2024,6,1
Pacific West,,2023,10,6
Pacific West,32.0,2022,3,10
Pacific West,,2020,9,4
Pacific West,51.0,2023,2,19
Pacific West,,2021,3,12
Pacific West,32.0,2022,9,17
Pacific West,,2023,2,8
Pacific West,,2024,5,22
Pacific West,51.0,2023,12,3
Pacific West,,2022,9,5
Pacific West,23.0,2021,7,9
Pacific West,32.0,2022,11,0
Pacific West,23.0,2021,7,4
Pacific West,,2023,12,9
Pacific West,50.0,2023,4,15
Pacific West,,2024,5,20
Pacific West,32.0,2022,3,20
Pacific West,,2021,6,23
Pacific West,32.0,2022,4,0
Pacific West,61.0,2024,2,14
Pacific West,51.0,2023,8,12
Pacific West,51.0,2023,11,3
Pacific West,32.0,2022,11,4
Pacific West,11.0,2020,4,15
Pacific West,,2023,3,0
Pacific West,23.0,2021,2,19
Pacific West,,2024,2,14
Pacific West,,2024,5,13
Pacific West,23.0,2021,2,21
Pacific West,32.0,2022,8,15
Pacific West,,2024,9,5
Pacific West,52.0,2023,7,17
Pacific West,23.0,2021,7,9
Pacific West,52.0,2023,7,16
Pacific West,52.0,2023,11,23
Pacific West,,2020,8,7
Pacific West,32.0,2022,9,17
Pacific West,62.0,2024,6,3
Pacific West,32.0,2022,1,21
Pacific West,12.0,2020,4,4
Pacific West,33.0,2022,5,2
Pacific West,33.0,2022,3,6
Pacific West,33.0,2022,5,16
Pacific West,,2020,3,21
Pacific West,23.0,2021,10,15
Pacific West,51.0,2023,1,23
Pacific West,33.0,2022,9,8
Pacific West,12.0,2020,2,21
Pacific West,,2024,8,2
Pacific West,12.0,2020,6,0
Pacific West,23.0,2021,10,12
Pacific West,22.0,2021,3,23
Pacific West,61.0,2024,8,17
Pacific West,22.0,2021,1,18
Pacific West,51.0,2023,10,6
Pacific West,53.0,2023,7,16
Pacific West,54.0,2023,3,7
Pacific West,22.0,2021,5,15
Pacific West,33.0,2022,11,13
Pacific West,9.0,2020,4,13
Pacific West,22.0,2021,11,9
Pacific West,,2020,10,12
Pacific West,54.0,2023,10,23
Pacific West,,2020,1,21
Pacific West,61.0,2024,2,5
Pacific West,22.0,2021,2,20
Pacific West,,2024,1,8
Intermountain,54.0,2023,12,22
Intermountain,22.0,2021,8,0
Intermountain,9.0,2020,7,15
Intermountain,54.0,2023,5,17
Intermountain,9.0,2020,7,20
Intermountain,22.0,2021,2,0
Intermountain,54.0,2023,9,17
Intermountain,,2024,10,9
Intermountain,10.0,2020,4,8
Intermountain,22.0,2021,5,14
Intermountain,,2024,9,7
Intermountain,,2024,8,12
Intermountain,33.0,2022,2,7
Intermountain,33.0,2022,6,13
Intermountain,,2024,2,19
Intermountain,,2021,1,6
Intermountain,,2023,1,6
Intermountain,10.0,2020,7,13
Intermountain,33.0,2022,10,5
Intermountain,55.0,2023,4,23
Intermountain,,2024,4,8
Intermountain,,2022,7,12
Intermountain,,2024,4,5
Intermountain,55.0,2023,11,14
Intermountain,55.0,2023,12,3
Intermountain,,2023,8,18
Intermountain,,2024,6,7
Intermountain,55.0,2023,9,13
Intermountain,59.0,2024,5,9
Intermountain,,2024,9,13
Intermountain,,2021,3,23
Intermountain,,2021,10,23
Intermountain,23.0,2021,9,2
Intermountain,33.0,2022,10,19
Intermountain,14.0,2020,7,16
Intermountain,23.0,2021,7,5
Intermountain,33.0,2022,4,8
Intermountain,,2022,10,17
Intermountain,23.0,2021,11,14
Intermountain,23.0,2021,3,13
Intermountain,23.0,2021,5,12
Intermountain,15.0,2020,2,23
Intermountain,14.0,2020,2,10
Intermountain,53.0,2023,10,15
Intermountain,,2024,6,23
Intermountain,33.0,2022,10,4
Intermountain,,2024,9,23
Intermountain,,2022,4,19
Intermountain,14.0,2020,8,12
Intermountain,,2022,3,23
Intermountain,23.0,2021,9,5
Intermountain,,2021,12,23
Intermountain,,2022,4,7
Intermountain,13.0,2020,2,17
Intermountain,33.0,2022,6,6
Intermountain,23.0,2021,1,11
Intermountain,53.0,2023,8,11
Intermountain,23.0,2021,4,18
Intermountain,12.0,2020,9,21
Intermountain,33.0,2022,2,6
Intermountain,,2024,9,21
Intermountain,33.0,2022,6,21
Intermountain,33.0,2022,4,3
Intermountain,53.0,2023,3,19
Intermountain,12.0,2020,2,11
Intermountain,,2024,3,14
Intermountain,12.0,2020,1,14
Intermountain,23.0,2021,8,11
Intermountain,13.0,2020,5,14
Intermountain,23.0,2021,10,23
Intermountain,33.0,2022,2,8
Intermountain,,2024,4,18
Intermountain,54.0,2023,6,18
Intermountain,,2024,7,5
Intermountain,,2023,4,18
Intermountain,33.0,2022,9,14
Intermountain,,2023,12,4
Intermountain,53.0,2023,8,6
Intermountain,33.0,2022,11,3
Intermountain,,2022,6,22
Intermountain,58.0,2024,4,6
Intermountain,13.0,2020,4,16
Intermountain,23.0,2021,12,11
Intermountain,33.0,2022,8,15
Intermountain,13.0,2020,9,15
Intermountain,23.0,2021,2,9
Intermountain,33.0,2022,7,1
Intermountain,42.0,2022,1,14
Intermountain,,2024,1,2
